datetime,sym,bid_price,bid_size,ask_price,ask_size
2025.05.23D16:06:15.508546388,IBM,257.91,1,258.06,1
2025.05.23D16:06:16.428728248,IBM,257.91,1,258.06,2
2025.05.23D16:06:16.510402342,IBM,257.91,2,258.06,2
2025.05.23D16:06:26.380689258,IBM,257.91,3,258.06,2
2025.05.23D16:06:26.921248908,IBM,257.91,3,258.06,1
2025.05.23D16:06:29.541581256,IBM,257.91,3,258.05,1
2025.05.23D16:06:29.542207834,IBM,257.91,2,258.05,1
2025.05.23D16:06:29.999459571,IBM,257.91,2,258.05,1
2025.05.23D16:06:30.590243702,IBM,257.91,2,258.05,1
2025.05.23D16:06:31.704336480,IBM,257.91,2,258.05,1
2025.05.23D16:06:31.704346559,IBM,257.91,2,258.06,1
2025.05.23D16:06:32.147935619,IBM,257.91,2,258.06,2
2025.05.23D16:06:38.066671569,IBM,257.91,2,258.06,1
2025.05.23D16:06:38.066701654,IBM,257.91,3,258.06,1
2025.05.23D16:06:40.174450699,IBM,257.91,3,258.1,1
2025.05.23D16:06:40.174541004,IBM,257.91,3,258.09,1
2025.05.23D16:06:40.174746403,IBM,257.91,4,258.09,1
2025.05.23D16:06:44.457098631,IBM,257.91,4,258.11,1
2025.05.23D16:06:44.918154427,IBM,257.92,1,258.11,1
2025.05.23D16:06:44.918500261,IBM,257.91,3,258.11,1
2025.05.23D16:06:44.918515267,IBM,257.91,3,258.11,1
2025.05.23D16:06:45.071453699,IBM,257.91,3,258.09,1
2025.05.23D16:06:45.071458764,IBM,257.91,3,258.09,1
2025.05.23D16:06:48.067223113,IBM,257.91,3,258.09,1
2025.05.23D16:06:48.067619161,IBM,257.91,2,258.09,1
2025.05.23D16:06:56.060333788,IBM,257.91,2,258.09,1
2025.05.23D16:06:56.440813026,IBM,257.91,1,258.09,1
2025.05.23D16:06:57.069181449,IBM,257.91,2,258.09,1
2025.05.23D16:06:59.999490430,IBM,257.91,2,258.09,1
2025.05.23D16:07:00.118929290,IBM,257.91,1,258.09,1
2025.05.23D16:07:01.129641262,IBM,257.91,2,258.09,1
2025.05.23D16:07:09.681069056,IBM,257.91,3,258.09,1
2025.05.23D16:07:09.681124601,IBM,257.91,3,258.11,1
2025.05.23D16:07:09.685599835,IBM,257.91,4,258.11,1
2025.05.23D16:07:10.407330091,IBM,257.91,4,258.1,1
2025.05.23D16:07:10.487014370,IBM,257.91,3,258.1,1
2025.05.23D16:07:10.487089606,IBM,257.91,3,258.09,1
2025.05.23D16:07:21.491256171,IBM,257.91,2,258.09,1
2025.05.23D16:07:21.492463950,IBM,257.91,1,258.09,1
2025.05.23D16:07:21.492534118,IBM,257.93,2,258.09,1
2025.05.23D16:07:21.492744711,IBM,257.93,3,258.09,1
2025.05.23D16:07:21.492960124,IBM,257.93,4,258.09,1
2025.05.23D16:07:21.493240866,IBM,257.93,4,258.11,1
2025.05.23D16:07:21.494508891,IBM,257.93,4,258.11,1
2025.05.23D16:07:22.322952590,IBM,257.93,3,258.11,1
2025.05.23D16:07:22.323163140,IBM,257.93,3,258.11,1
2025.05.23D16:07:28.567357728,IBM,257.95,1,258.11,1
2025.05.23D16:07:28.567713565,IBM,257.95,2,258.11,1
2025.05.23D16:07:28.568224834,IBM,257.95,3,258.11,1
2025.05.23D16:07:28.572324530,IBM,257.95,4,258.11,1
2025.05.23D16:07:29.999521527,IBM,257.95,4,258.11,1
2025.05.23D16:07:32.026979826,IBM,257.95,5,258.11,1
2025.05.23D16:07:32.382354361,IBM,257.95,5,258.11,1
2025.05.23D16:07:32.382584915,IBM,257.95,5,258.12,1
2025.05.23D16:07:32.382584915,IBM,257.95,5,258.16,2
2025.05.23D16:07:32.382890653,IBM,257.95,5,258.16,1
2025.05.23D16:07:32.383206450,IBM,258.02,1,258.16,1
2025.05.23D16:07:32.383467021,IBM,258.02,2,258.16,1
2025.05.23D16:07:32.386228609,IBM,258.02,2,258.16,1
2025.05.23D16:07:32.386764857,IBM,258.02,3,258.16,1
2025.05.23D16:07:32.387797310,IBM,258.09,1,258.16,1
2025.05.23D16:07:32.388022803,IBM,258.09,1,258.16,1
2025.05.23D16:07:32.388268416,IBM,258.09,1,258.16,1
2025.05.23D16:07:32.389787087,IBM,258.09,2,258.16,1
2025.05.23D16:07:32.467341293,IBM,258.09,2,258.16,1
2025.05.23D16:07:32.593702396,IBM,258.09,2,258.16,1
2025.05.23D16:07:32.854897377,IBM,258.09,2,258.16,1
2025.05.23D16:07:33.128196977,IBM,258.09,1,258.16,1
2025.05.23D16:07:33.305097407,IBM,258.09,2,258.16,1
2025.05.23D16:07:33.305894267,IBM,258.09,2,258.16,1
2025.05.23D16:07:33.458942984,IBM,258.09,1,258.16,1
2025.05.23D16:07:34.066576993,IBM,258.09,1,258.16,1
2025.05.23D16:07:34.196891649,IBM,258.09,1,258.16,1
2025.05.23D16:07:47.004459168,IBM,258.09,2,258.16,1
2025.05.23D16:07:59.999542506,IBM,258.09,2,258.16,1
2025.05.23D16:08:00.887658198,IBM,258.09,3,258.16,1
2025.05.23D16:08:04.003643422,IBM,258.09,2,258.16,1
2025.05.23D16:08:18.811063556,IBM,258.09,1,258.16,1
2025.05.23D16:08:18.811123623,IBM,258.05,1,258.16,1
2025.05.23D16:08:18.811198872,IBM,258.05,1,258.1,1
2025.05.23D16:08:18.811218901,IBM,258.05,1,258.16,1
2025.05.23D16:08:18.811253985,IBM,258.05,1,258.1,1
2025.05.23D16:08:18.811329129,IBM,258.05,1,258.16,1
2025.05.23D16:08:18.830655120,IBM,258.05,1,258.16,2
2025.05.23D16:08:20.030501494,IBM,258.05,1,258.16,1
2025.05.23D16:08:20.760125568,IBM,258.05,1,258.16,2
2025.05.23D16:08:22.223162381,IBM,258.04,1,258.16,2
2025.05.23D16:08:22.223297758,IBM,258.04,1,258.06,1
2025.05.23D16:08:22.223473134,IBM,258.04,1,258.16,2
2025.05.23D16:08:22.224129643,IBM,258.01,1,258.16,2
2025.05.23D16:08:22.224415336,IBM,258.01,1,258.04,1
2025.05.23D16:08:22.225011817,IBM,258.01,1,258.16,2
2025.05.23D16:08:22.225252318,IBM,258.01,1,258.16,2
2025.05.23D16:08:22.225257442,IBM,258.01,1,258.16,1
2025.05.23D16:08:22.225838707,IBM,258.01,1,258.12,1
2025.05.23D16:08:22.243260160,IBM,258.01,1,258.12,1
2025.05.23D16:08:23.543851218,IBM,258.01,1,258.12,1
2025.05.23D16:08:23.973121351,IBM,258.01,1,258.12,2
2025.05.23D16:08:24.663466872,IBM,258.01,1,258.02,1
2025.05.23D16:08:24.663486845,IBM,257.95,1,258.02,1
2025.05.23D16:08:24.663511920,IBM,257.95,1,258.01,1
2025.05.23D16:08:24.663602209,IBM,257.95,1,258,1
2025.05.23D16:08:24.664524402,IBM,257.95,1,258,1
2025.05.23D16:08:24.664594525,IBM,257.95,1,258,1
2025.05.23D16:08:24.715655924,IBM,257.95,1,258.02,1
2025.05.23D16:08:24.970817262,IBM,257.93,1,258.02,1
2025.05.23D16:08:24.970862385,IBM,257.93,1,257.96,1
2025.05.23D16:08:24.970972773,IBM,257.93,1,257.97,1
2025.05.23D16:08:24.971022730,IBM,257.93,1,258.02,1
2025.05.23D16:08:24.971268328,IBM,257.92,1,258.02,1
2025.05.23D16:08:24.971318408,IBM,257.91,1,258.02,1
2025.05.23D16:08:24.972526296,IBM,257.91,1,258.12,1
2025.05.23D16:08:25.068063389,IBM,257.91,1,258.12,2
2025.05.23D16:08:25.537920004,IBM,257.91,1,258.11,1
2025.05.23D16:08:25.537985150,IBM,257.91,1,258.11,1
2025.05.23D16:08:25.538215802,IBM,257.91,1,258.11,2
2025.05.23D16:08:25.539393631,IBM,257.91,1,258.11,2
2025.05.23D16:08:25.541919579,IBM,257.91,1,258.1,1
2025.05.23D16:08:25.541944590,IBM,257.91,1,258.1,1
2025.05.23D16:08:25.618220914,IBM,257.91,1,258.1,1
2025.05.23D16:08:25.900015581,IBM,257.91,1,258.1,1
2025.05.23D16:08:25.900020665,IBM,257.91,1,258.1,2
2025.05.23D16:08:25.921035635,IBM,257.91,1,258.1,2
2025.05.23D16:08:25.929169861,IBM,257.91,1,258.02,1
2025.05.23D16:08:25.979549619,IBM,257.91,1,258.1,2
2025.05.23D16:08:26.000018270,IBM,257.91,1,258.1,2
2025.05.23D16:08:27.107545337,IBM,257.91,1,258.04,1
2025.05.23D16:08:27.209648014,IBM,257.91,1,258.03,1
2025.05.23D16:08:27.861467110,IBM,257.88,1,258.03,1
2025.05.23D16:08:27.861577380,IBM,257.88,1,258.02,1
2025.05.23D16:08:29.116850581,IBM,257.88,1,258.02,2
2025.05.23D16:08:29.117076050,IBM,257.83,1,258.02,2
2025.05.23D16:08:29.117096149,IBM,257.83,1,257.88,1
2025.05.23D16:08:29.117121185,IBM,257.83,1,258.02,2
2025.05.23D16:08:29.117141483,IBM,257.83,1,258.01,1
2025.05.23D16:08:29.117146235,IBM,257.83,1,258.02,2
2025.05.23D16:08:29.117852986,IBM,257.83,1,258.01,1
2025.05.23D16:08:29.194018918,IBM,257.83,1,258.01,2
2025.05.23D16:08:29.999558300,IBM,257.83,1,258.01,2
2025.05.23D16:08:30.088324313,IBM,257.83,2,258.01,2
2025.05.23D16:08:30.279769361,IBM,257.83,3,258.01,2
2025.05.23D16:08:53.962461777,IBM,257.83,2,258.01,2
2025.05.23D16:08:59.999579205,IBM,257.83,2,258.01,2
2025.05.23D16:09:18.559186740,IBM,257.83,2,258,1
2025.05.23D16:09:18.577194433,IBM,257.85,1,258,1
2025.05.23D16:09:18.578262476,IBM,257.85,1,258.01,1
2025.05.23D16:09:18.582446936,IBM,257.85,1,258.08,1
2025.05.23D16:09:18.584436657,IBM,257.85,1,257.97,1
2025.05.23D16:09:18.584491803,IBM,257.85,1,258.08,1
2025.05.23D16:09:18.594731093,IBM,257.97,1,258.08,1
2025.05.23D16:09:18.607726976,IBM,257.97,1,258.09,1
2025.05.23D16:09:18.615390184,IBM,257.85,1,258.09,1
2025.05.23D16:09:18.628015206,IBM,257.86,1,258.09,1
2025.05.23D16:09:18.629433608,IBM,257.86,1,258.08,1
2025.05.23D16:09:18.629453652,IBM,257.86,1,258.09,1
2025.05.23D16:09:18.636746034,IBM,257.86,1,258.15,1
2025.05.23D16:09:18.650318297,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.653270279,IBM,257.85,1,258.14,1
2025.05.23D16:09:18.654142287,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.659740614,IBM,257.85,1,258.14,1
2025.05.23D16:09:18.659745659,IBM,257.85,1,258,1
2025.05.23D16:09:18.660111529,IBM,257.85,1,258.1,1
2025.05.23D16:09:18.660116514,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.660151650,IBM,257.88,1,258.15,1
2025.05.23D16:09:18.660161651,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.660437344,IBM,257.88,1,258.15,1
2025.05.23D16:09:18.670350818,IBM,257.88,1,258.11,1
2025.05.23D16:09:18.670566352,IBM,257.85,1,258.11,1
2025.05.23D16:09:18.670646505,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.672832014,IBM,257.85,1,258.11,1
2025.05.23D16:09:18.672851984,IBM,257.85,1,258.09,1
2025.05.23D16:09:18.672992113,IBM,257.85,1,258.01,1
2025.05.23D16:09:18.673167599,IBM,257.85,1,258.09,1
2025.05.23D16:09:18.673172596,IBM,257.85,1,258.11,1
2025.05.23D16:09:18.673172596,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.673317855,IBM,257.85,1,258.14,1
2025.05.23D16:09:18.673728908,IBM,257.85,1,258.15,1
2025.05.23D16:09:18.674380456,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.689812165,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.690117846,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.690729254,IBM,257.98,1,258.1,1
2025.05.23D16:09:18.690939759,IBM,257.98,1,258.14,1
2025.05.23D16:09:18.691245513,IBM,257.98,1,258.14,1
2025.05.23D16:09:18.691566251,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.693581070,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.696944021,IBM,257.98,1,258.15,1
2025.05.23D16:09:18.707674592,IBM,257.98,1,258.16,2
2025.05.23D16:09:18.707839952,IBM,257.98,1,258.16,1
2025.05.23D16:09:18.708952574,IBM,257.98,1,258.16,1
2025.05.23D16:09:18.726469174,IBM,257.98,1,258.16,1
2025.05.23D16:09:18.726860219,IBM,257.98,1,258.16,1
2025.05.23D16:09:18.729325984,IBM,257.98,1,258.18,1
2025.05.23D16:09:18.729406205,IBM,258.01,1,258.18,1
2025.05.23D16:09:18.730318422,IBM,258.01,1,258.17,1
2025.05.23D16:09:18.747368901,IBM,258.01,1,258.18,1
2025.05.23D16:09:18.793002326,IBM,258.01,1,258.17,1
2025.05.23D16:09:18.793533655,IBM,258.01,1,258.08,1
2025.05.23D16:09:18.804970743,IBM,258.01,1,258.18,1
2025.05.23D16:09:18.996856846,IBM,258.01,1,258.18,3
2025.05.23D16:09:19.565007129,IBM,258.01,1,258.18,3
2025.05.23D16:09:19.565884277,IBM,258.01,1,258.18,1
2025.05.23D16:09:19.571277011,IBM,258.01,1,258.16,1
2025.05.23D16:09:19.647949314,IBM,258.01,1,258.16,5
2025.05.23D16:09:19.690400186,IBM,258.01,2,258.16,5
2025.05.23D16:09:19.704804410,IBM,258.01,2,258.18,1
2025.05.23D16:09:20.027701815,IBM,258.01,2,258.15,1
2025.05.23D16:09:20.027731847,IBM,258.02,1,258.15,1
2025.05.23D16:09:20.027766938,IBM,258.01,2,258.15,1
2025.05.23D16:09:20.027827103,IBM,258.01,2,258.14,1
2025.05.23D16:09:20.028273171,IBM,258.01,1,258.14,1
2025.05.23D16:09:20.028719140,IBM,257.98,1,258.14,1
2025.05.23D16:09:20.028829447,IBM,257.98,1,258.15,1
2025.05.23D16:09:20.029085011,IBM,258.01,1,258.15,1
2025.05.23D16:09:20.030518438,IBM,257.98,1,258.15,1
2025.05.23D16:09:20.032327792,IBM,257.98,1,258.14,1
2025.05.23D16:09:20.038803198,IBM,257.94,1,258.14,1
2025.05.23D16:09:20.067571558,IBM,257.94,1,258.14,1
2025.05.23D16:09:20.067631645,IBM,257.94,1,257.95,1
2025.05.23D16:09:20.067696835,IBM,257.94,1,258.14,1
2025.05.23D16:09:20.068007541,IBM,257.85,1,258.14,1
2025.05.23D16:09:20.068709209,IBM,257.85,2,258.14,1
2025.05.23D16:09:20.069455977,IBM,257.85,1,258.14,1
2025.05.23D16:09:20.069581240,IBM,257.85,1,258.14,1
2025.05.23D16:09:20.069716576,IBM,257.85,1,258.05,1
2025.05.23D16:09:20.069841918,IBM,257.85,1,258.09,1
2025.05.23D16:09:20.069856951,IBM,257.85,1,258.14,1
2025.05.23D16:09:20.071084897,IBM,257.85,1,258.1,1
2025.05.23D16:09:20.072818940,IBM,257.85,1,258.08,1
2025.05.23D16:09:20.073254964,IBM,257.85,1,258.05,1
2025.05.23D16:09:20.088245642,IBM,257.85,1,258.05,1
2025.05.23D16:09:20.090445842,IBM,257.85,1,258.05,1
2025.05.23D16:09:20.150077609,IBM,257.85,1,258.05,5
2025.05.23D16:09:20.150734134,IBM,257.85,1,258.05,5
2025.05.23D16:09:20.151095009,IBM,257.85,2,258.05,5
2025.05.23D16:09:20.205088269,IBM,257.85,1,258.05,5
2025.05.23D16:09:21.004598363,IBM,257.86,1,258.05,5
2025.05.23D16:09:21.569761374,IBM,257.85,1,258.05,5
2025.05.23D16:09:21.570322687,IBM,257.85,1,258.05,5
2025.05.23D16:09:21.571014441,IBM,257.85,1,258,1
2025.05.23D16:09:21.571014441,IBM,257.85,1,258,1
2025.05.23D16:09:21.572768602,IBM,257.85,2,258,1
2025.05.23D16:09:21.572803685,IBM,257.85,1,258,1
2025.05.23D16:09:21.647882094,IBM,257.85,1,258,5
2025.05.23D16:09:21.647952250,IBM,257.85,1,258,5
2025.05.23D16:09:21.694763472,IBM,257.83,1,258,5
2025.05.23D16:09:21.695079234,IBM,257.83,1,258,5
2025.05.23D16:09:21.697344606,IBM,257.82,1,258,5
2025.05.23D16:09:21.697790654,IBM,257.81,2,258,5
2025.05.23D16:09:21.697931056,IBM,257.81,2,258,5
2025.05.23D16:09:21.698131845,IBM,257.81,2,258,5
2025.05.23D16:09:21.699444666,IBM,257.81,2,257.96,1
2025.05.23D16:09:21.699585243,IBM,257.81,1,257.96,1
2025.05.23D16:09:21.701204112,IBM,257.75,1,257.96,1
2025.05.23D16:09:21.706130551,IBM,257.73,2,257.96,1
2025.05.23D16:09:21.709578700,IBM,257.73,2,257.96,2
2025.05.23D16:09:21.710816669,IBM,257.73,2,257.95,1
2025.05.23D16:09:21.714961557,IBM,257.73,2,257.94,1
2025.05.23D16:09:21.717307115,IBM,257.73,2,257.93,1
2025.05.23D16:09:21.718088946,IBM,257.73,2,257.95,1
2025.05.23D16:09:21.732327871,IBM,257.73,2,257.91,1
2025.05.23D16:09:21.732348093,IBM,257.73,2,257.95,1
2025.05.23D16:09:21.736743249,IBM,257.73,1,257.95,1
2025.05.23D16:09:21.748230555,IBM,257.73,1,257.93,1
2025.05.23D16:09:21.750410720,IBM,257.73,1,257.95,1
2025.05.23D16:09:21.774112076,IBM,257.79,1,257.95,1
2025.05.23D16:09:21.806864914,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.806940246,IBM,257.79,1,257.95,1
2025.05.23D16:09:21.810152737,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.810212871,IBM,257.79,1,257.95,1
2025.05.23D16:09:21.817590451,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.817625497,IBM,257.74,1,257.94,1
2025.05.23D16:09:21.829393505,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.868045306,IBM,257.74,1,257.95,2
2025.05.23D16:09:21.885727363,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.885737523,IBM,257.74,1,257.94,1
2025.05.23D16:09:21.885807512,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.893109889,IBM,257.74,1,257.95,2
2025.05.23D16:09:21.944246418,IBM,257.74,1,257.95,2
2025.05.23D16:09:21.944823074,IBM,257.74,1,257.95,2
2025.05.23D16:09:21.944823074,IBM,257.75,1,257.95,2
2025.05.23D16:09:21.960048959,IBM,257.74,1,257.95,1
2025.05.23D16:09:21.962068815,IBM,257.74,1,257.95,5
2025.05.23D16:09:22.044384476,IBM,257.76,1,257.95,5
2025.05.23D16:09:22.700543925,IBM,257.74,1,257.95,5
2025.05.23D16:09:22.700543925,IBM,257.75,1,257.95,5
2025.05.23D16:09:22.717098338,IBM,257.74,1,257.95,8
2025.05.23D16:09:23.678357672,IBM,257.75,1,257.95,8
2025.05.23D16:09:23.678758607,IBM,257.75,2,257.95,8
2025.05.23D16:09:24.283906800,IBM,257.76,1,257.95,8
2025.05.23D16:09:24.284327748,IBM,257.76,1,257.95,6
2025.05.23D16:09:29.698168808,IBM,257.8,1,257.95,6
2025.05.23D16:09:29.999605277,IBM,257.8,1,257.95,6
2025.05.23D16:09:30.767450036,IBM,257.81,1,257.95,6
2025.05.23D16:09:31.558845782,IBM,257.94,1,257.95,6
2025.05.23D16:09:31.558966023,IBM,257.81,1,257.95,6
2025.05.23D16:09:31.559151446,IBM,257.81,1,257.95,5
2025.05.23D16:09:31.559502341,IBM,257.84,1,257.95,5
2025.05.23D16:09:31.560645075,IBM,257.84,1,257.95,2
2025.05.23D16:09:31.560655112,IBM,257.84,1,258.01,1
2025.05.23D16:09:31.579384530,IBM,257.82,1,258.01,1
2025.05.23D16:09:31.638595281,IBM,257.82,1,258.01,7
2025.05.23D16:09:31.639487433,IBM,257.81,1,258.01,7
2025.05.23D16:09:32.359192907,IBM,257.81,2,258.01,7
2025.05.23D16:09:32.701822268,IBM,257.81,3,258.01,7
2025.05.23D16:09:32.703746864,IBM,257.86,1,258.01,7
2025.05.23D16:09:32.703842039,IBM,257.86,2,258.01,7
2025.05.23D16:09:32.759910339,IBM,257.91,1,258.01,7
2025.05.23D16:09:32.984925136,IBM,257.85,1,258.01,7
2025.05.23D16:09:32.985311061,IBM,257.85,2,258.01,7
2025.05.23D16:09:32.985356178,IBM,257.85,3,258.01,7
2025.05.23D16:09:33.118662932,IBM,257.85,3,258.01,6
2025.05.23D16:09:34.044327697,IBM,257.85,2,258.01,6
2025.05.23D16:09:35.569617457,IBM,257.91,1,258.01,6
2025.05.23D16:09:36.204762011,IBM,257.93,1,258.01,6
2025.05.23D16:09:36.346388640,IBM,257.91,1,258.01,6
2025.05.23D16:09:39.788859728,IBM,257.91,1,258.01,5
2025.05.23D16:09:39.789075288,IBM,258,1,258.01,5
2025.05.23D16:09:39.789105277,IBM,258,1,258.07,1
2025.05.23D16:09:39.789110285,IBM,257.91,1,258.07,1
2025.05.23D16:09:39.968641959,IBM,257.83,1,258.07,1
2025.05.23D16:09:39.969203254,IBM,257.83,1,258.07,1
2025.05.23D16:09:40.868194779,IBM,257.93,1,258.07,1
2025.05.23D16:09:42.729438204,IBM,257.93,1,258.07,1
2025.05.23D16:09:42.735683005,IBM,257.94,1,258.07,1
2025.05.23D16:09:42.736059005,IBM,257.94,1,258.1,1
2025.05.23D16:09:44.146956929,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.707489183,IBM,257.94,2,258.07,1
2025.05.23D16:09:44.707514218,IBM,257.94,2,258,1
2025.05.23D16:09:44.707539615,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.707549359,IBM,257.94,2,258,1
2025.05.23D16:09:44.707564394,IBM,257.94,2,258.04,1
2025.05.23D16:09:44.707564394,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.707574372,IBM,257.94,2,258,1
2025.05.23D16:09:44.707579439,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.707589420,IBM,257.94,2,258,1
2025.05.23D16:09:44.707594404,IBM,257.94,2,258.04,1
2025.05.23D16:09:44.707604517,IBM,257.94,2,258,1
2025.05.23D16:09:44.707629526,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.707634574,IBM,257.94,2,258,1
2025.05.23D16:09:44.709278439,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.709283433,IBM,257.94,2,258.04,1
2025.05.23D16:09:44.709323519,IBM,257.94,2,258.1,1
2025.05.23D16:09:44.726684852,IBM,257.94,2,258.1,1
2025.05.23D16:09:51.167165761,IBM,257.94,1,258.1,1
2025.05.23D16:09:51.350601702,IBM,257.94,1,258.1,1
2025.05.23D16:09:51.350982586,IBM,257.94,1,258.1,1
2025.05.23D16:09:53.460791482,IBM,257.94,1,258.1,1
2025.05.23D16:09:54.067413208,IBM,257.94,1,258.1,1
2025.05.23D16:09:54.167150200,IBM,257.94,1,258.09,1
2025.05.23D16:09:55.175256040,IBM,257.93,1,258.09,1
2025.05.23D16:09:55.175812306,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.188908435,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.195915076,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.974595568,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.975287202,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.975462680,IBM,257.93,1,258.04,1
2025.05.23D16:09:55.975743278,IBM,257.83,1,258.04,1
2025.05.23D16:09:55.975833520,IBM,257.83,1,258.04,1
2025.05.23D16:09:55.975928774,IBM,257.83,1,258.04,1
2025.05.23D16:09:55.976084154,IBM,257.82,1,258.04,1
2025.05.23D16:09:59.999631284,IBM,257.82,1,258.04,1
2025.05.23D16:10:01.790301857,IBM,257.82,2,258.04,1
2025.05.23D16:10:01.790321921,IBM,257.82,2,258.04,1
2025.05.23D16:10:01.795859989,IBM,257.82,3,258.04,1
2025.05.23D16:10:02.223947308,IBM,257.84,4,258.04,1
2025.05.23D16:10:02.247172496,IBM,257.84,5,258.04,1
2025.05.23D16:10:02.247758929,IBM,257.84,6,258.04,1
2025.05.23D16:10:02.599068752,IBM,257.84,5,258.04,1
2025.05.23D16:10:05.753339932,IBM,257.84,5,258.05,1
2025.05.23D16:10:05.753720783,IBM,257.84,4,258.05,1
2025.05.23D16:10:05.753791001,IBM,257.92,1,258.05,1
2025.05.23D16:10:05.754312266,IBM,257.92,1,258.07,1
2025.05.23D16:10:05.754327271,IBM,257.92,1,258.07,1
2025.05.23D16:10:05.754602848,IBM,257.92,1,258.07,1
2025.05.23D16:10:05.827456041,IBM,257.92,1,258.1,1
2025.05.23D16:10:10.002934124,IBM,257.89,1,258.1,1
2025.05.23D16:10:11.406148872,IBM,257.89,1,258.1,1
2025.05.23D16:10:12.079358807,IBM,257.89,1,258.1,1
2025.05.23D16:10:12.596818572,IBM,257.89,2,258.1,1
2025.05.23D16:10:12.616575505,IBM,257.89,2,258.1,1
2025.05.23D16:10:12.616676088,IBM,257.89,2,258.11,1
2025.05.23D16:10:12.617151887,IBM,257.89,3,258.11,1
2025.05.23D16:10:12.713400674,IBM,257.89,3,258.1,1
2025.05.23D16:10:14.336272467,IBM,257.91,1,258.1,1
2025.05.23D16:10:14.336302556,IBM,257.89,3,258.1,1
2025.05.23D16:10:14.336307615,IBM,257.91,1,258.1,1
2025.05.23D16:10:14.337786114,IBM,257.91,2,258.1,1
2025.05.23D16:10:14.338162035,IBM,257.91,2,258.11,1
2025.05.23D16:10:14.338422557,IBM,257.91,3,258.11,1
2025.05.23D16:10:19.051969402,IBM,257.91,2,258.11,1
2025.05.23D16:10:19.400693158,IBM,257.91,1,258.11,1
2025.05.23D16:10:22.223541710,IBM,257.91,1,258.13,2
2025.05.23D16:10:22.239715115,IBM,257.91,1,258.13,1
2025.05.23D16:10:26.003284328,IBM,257.91,2,258.13,1
2025.05.23D16:10:27.008323014,IBM,257.91,1,258.13,1
2025.05.23D16:10:27.990276556,IBM,257.91,1,258.11,1
2025.05.23D16:10:28.001413031,IBM,257.89,1,258.11,1
2025.05.23D16:10:28.365914253,IBM,257.89,1,258.1,1
2025.05.23D16:10:29.999662138,IBM,257.89,1,258.1,1
2025.05.23D16:10:32.067055160,IBM,257.84,4,258.1,1
2025.05.23D16:10:32.067471151,IBM,257.84,4,258.09,1
2025.05.23D16:10:32.067631460,IBM,257.84,4,258.08,1
2025.05.23D16:10:33.692227364,IBM,257.84,4,258.08,2
2025.05.23D16:10:33.692362636,IBM,257.85,1,258.08,2
2025.05.23D16:10:33.692367685,IBM,257.85,1,258.08,1
2025.05.23D16:10:34.165672538,IBM,257.84,4,258.08,1
2025.05.23D16:10:39.784145206,IBM,257.84,4,258.12,1
2025.05.23D16:10:41.304383175,IBM,257.84,4,258.11,1
2025.05.23D16:10:42.553476658,IBM,257.84,4,258.13,1
2025.05.23D16:10:42.553551856,IBM,257.89,1,258.13,1
2025.05.23D16:10:43.514706300,IBM,257.89,1,258.07,1
2025.05.23D16:10:43.514761391,IBM,257.84,4,258.07,1
2025.05.23D16:10:43.523617410,IBM,257.88,1,258.07,1
2025.05.23D16:10:46.529841788,IBM,257.88,1,258.07,1
2025.05.23D16:10:50.053150211,IBM,257.88,1,258.1,1
2025.05.23D16:10:57.089938290,IBM,257.88,1,258.1,1
2025.05.23D16:10:59.999688395,IBM,257.88,1,258.1,1
2025.05.23D16:11:10.781686835,IBM,258,1,258.1,1
2025.05.23D16:11:10.781741969,IBM,257.88,1,258.1,1
2025.05.23D16:11:10.781792112,IBM,257.88,1,258.1,1
2025.05.23D16:11:10.781797093,IBM,257.88,1,258.1,1
2025.05.23D16:11:10.781837126,IBM,257.88,1,258.1,1
2025.05.23D16:11:15.203796212,IBM,257.88,1,258.09,1
2025.05.23D16:11:15.204111925,IBM,257.88,1,258.05,1
2025.05.23D16:11:15.204532937,IBM,257.88,1,258.03,1
